Gene 1,Gene 2,Gene 3,Gene 4,Gene 5,Gene 6,Gene 7,Gene 8,Gene 9,Gene 10,Gene 11,Gene 12,Gene 13,Gene 14,Gene 15,Gene 16,Gene 17,Gene 18,Gene 19,Gene 20,Gene 21,Gene 22,Gene 23,Gene 24,Gene 25,Gene 26,Gene 27,Gene 28,Gene 29,Gene 30,Gene 31,Gene 32,Gene 33,Gene 34,Gene 35,Gene 36,Gene 37,Gene 38,Gene 39,Gene 40,Gene 41,Gene 42,Gene 43,Gene 44,Gene 45,Gene 46,Gene 47,Gene 48,Gene 49,Gene 50,Gene 51,Gene 52,Gene 53,Gene 54,Gene 55,Gene 56,Gene 57,Gene 58,Gene 59,Gene 60,Gene 61,Gene 62,Gene 63,Gene 64,Gene 65,Gene 66,Gene 67,Gene 68,Gene 69,Gene 70,Gene 71,Gene 72,Gene 73,Gene 74,Gene 75,Gene 76,Gene 77,Gene 78,Gene 79,Gene 80,Gene 81,Gene 82,Gene 83,Gene 84,Gene 85,Gene 86,Gene 87,Gene 88,Gene 89,Gene 90,Gene 91,Gene 92,Gene 93,Gene 94,Gene 95,Gene 96,Gene 97,Gene 98,Gene 99,Gene 100,Gene 101,Gene 102,Gene 103,Gene 104,Gene 105,Gene 106,Gene 107,Gene 108,Gene 109,Gene 110,Gene 111,Gene 112,Gene 113,Gene 114,Gene 115,Gene 116,Gene 117,Gene 118,Gene 119,Gene 120,Gene 121,Gene 122,Gene 123,Gene 124,Gene 125,Gene 126,Gene 127,Gene 128,Gene 129,Gene 130,Gene 131,Gene 132,Gene 133,Gene 134,Gene 135,Gene 136,Gene 137,Gene 138,Gene 139,Gene 140,Gene 141,Gene 142,Gene 143,Gene 144,Gene 145,Gene 146,Gene 147,Gene 148,Gene 149,Gene 150,Gene 151,Gene 152,Gene 153,Gene 154,Gene 155,Gene 156,Gene 157,Gene 158,Gene 159,Gene 160,Gene 161,Gene 162,Gene 163,Gene 164,Gene 165,Gene 166,Gene 167,Gene 168,Gene 169,Gene 170,Gene 171,Gene 172,Gene 173,Gene 174,Gene 175,Gene 176,Gene 177,Gene 178,Gene 179,Gene 180,Gene 181,Gene 182,Gene 183,Gene 184,Gene 185,Gene 186,Gene 187,Gene 188,Gene 189,Gene 190,Gene 191,Gene 192,Gene 193,Gene 194,Gene 195,Gene 196,Gene 197,Gene 198,Gene 199,Gene 200,Gene 201,Gene 202,Gene 203,Gene 204,Gene 205,Gene 206,Gene 207,Gene 208,Gene 209,Gene 210,Gene 211,Gene 212,Gene 213,Gene 214,Gene 215,Gene 216,Gene 217,Gene 218,Gene 219,Gene 220,Gene 221,Gene 222,Gene 223,Gene 224,Gene 225,Gene 226,Gene 227,Gene 228,Gene 229,Gene 230,Gene 231,Gene 232,Gene 233,Gene 234,Gene 235,Gene 236,Gene 237,Gene 238,Gene 239,Gene 240,Gene 241,Gene 242,Gene 243,Gene 244,Gene 245,Gene 246,Gene 247,Gene 248,Gene 249,Response
172.054,145.205,213.149,194.519,163.287,124.931,179.177,144.109,118.355,140.821,176.985,250.957,148.492,119.451,130.958,129.862,176.985,176.985,159.451,149.588,147.396,181.917,133.698,187.396,135.89,206.574,144.109,144.657,137.533,143.561,149.04,122.739,149.04,129.314,187.396,142.465,116.164,179.725,164.931,132.054,129.862,219.725,118.903,134.794,165.479,130.41,213.697,149.04,190.136,186.848,151.78,163.287,150.684,167.122,168.218,167.67,166.574,169.314,151.78,130.958,162.191,127.671,130.41,173.698,151.232,168.218,132.602,232.327,150.684,121.643,140.273,127.123,151.78,141.917,113.972,177.533,430.682,151.232,170.41,123.835,139.177,133.15,178.081,155.616,173.698,214.793,151.232,162.739,156.711,178.629,129.314,130.958,149.04,179.177,135.89,106.849,135.342,138.081,146.301,142.465,133.698,241.095,139.177,157.807,155.616,131.506,135.89,163.835,143.561,134.794,202.191,147.944,149.588,135.89,140.821,139.177,139.725,118.355,131.506,202.191,290.957,154.52,138.629,131.506,168.218,169.314,148.492,145.205,219.177,143.013,121.095,168.218,132.054,134.246,135.342,136.986,168.766,183.013,164.931,182.465,143.561,136.438,121.643,142.465,187.944,136.986,146.301,192.876,159.999,124.931,142.465,199.999,196.163,155.616,126.575,112.876,117.26,148.492,176.437,151.78,129.314,248.766,138.629,137.533,143.561,155.616,427.943,146.301,153.424,140.273,139.177,142.465,128.766,150.136,151.78,124.931,119.451,140.821,182.465,126.027,199.999,135.342,148.492,217.533,184.109,133.15,130.41,159.999,158.355,132.602,162.191,173.698,170.41,184.109,187.944,118.903,147.396,219.177,137.533,171.506,170.958,169.314,252.601,143.013,200.547,151.78,137.533,134.794,158.355,253.149,156.711,127.671,135.342,133.15,159.451,195.067,129.314,148.492,168.766,181.369,151.232,128.218,130.41,135.89,206.026,161.643,181.917,236.711,143.561,128.218,119.999,166.574,107.397,199.999,144.109,112.328,158.355,133.698,166.026,127.671,199.451,172.054,123.287,121.095,143.013,136.438,227.944,163.287,112.876,1
199.906,154.857,163.304,194.275,177.382,140.779,140.779,115.439,118.254,154.857,191.459,126.701,112.623,118.254,112.623,109.808,129.517,154.857,166.119,132.332,140.779,154.857,177.382,177.382,129.517,135.148,132.332,171.75,118.254,121.07,160.488,140.779,154.857,112.623,177.382,140.779,121.07,135.148,166.119,95.7297,256.218,149.226,129.517,143.595,152.041,126.701,225.246,154.857,166.119,157.672,92.9141,154.857,123.885,137.963,112.623,129.517,140.779,104.176,194.275,129.517,185.828,168.935,154.857,284.374,180.197,183.013,163.304,228.062,140.779,95.7297,140.779,118.254,143.595,177.382,109.808,191.459,188.644,166.119,126.701,112.623,126.701,115.439,197.091,143.595,143.595,197.091,143.595,137.963,154.857,177.382,166.119,118.254,135.148,191.459,157.672,118.254,112.623,188.644,191.459,152.041,129.517,312.529,112.623,177.382,137.963,149.226,132.332,157.672,140.779,168.935,95.7297,123.885,140.779,154.857,146.41,112.623,180.197,140.779,140.779,160.488,143.595,137.963,152.041,92.9141,146.41,180.197,106.992,149.226,154.857,143.595,146.41,194.275,160.488,177.382,177.382,123.885,174.566,149.226,180.197,123.885,166.119,135.148,126.701,146.41,197.091,137.963,126.701,166.119,112.623,146.41,112.623,149.226,228.062,135.148,137.963,109.808,98.5453,135.148,188.644,143.595,146.41,185.828,140.779,177.382,115.439,177.382,146.41,157.672,115.439,154.857,121.07,112.623,129.517,146.41,129.517,135.148,104.176,121.07,197.091,143.595,163.304,95.7297,112.623,188.644,228.062,106.992,109.808,104.176,112.623,160.488,166.119,152.041,152.041,166.119,163.304,87.283,154.857,213.984,95.7297,118.254,185.828,230.878,163.304,160.488,163.304,149.226,166.119,188.644,143.595,166.119,152.041,163.304,152.041,112.623,171.75,146.41,115.439,132.332,157.672,180.197,146.41,137.963,135.148,137.963,149.226,171.75,171.75,259.033,160.488,146.41,115.439,191.459,129.517,152.041,183.013,104.176,123.885,123.885,174.566,166.119,219.615,168.935,140.779,118.254,132.332,126.701,174.566,137.963,78.8362,1
159.493,164.638,180.808,139.648,164.638,138.178,183.748,158.758,150.673,149.203,214.617,133.033,166.843,124.948,145.528,115.394,149.203,155.818,174.928,137.443,135.238,151.408,124.948,166.843,149.203,187.423,171.988,146.263,118.333,153.613,177.133,162.433,158.023,149.203,155.818,166.108,152.878,156.553,164.638,134.503,146.263,189.628,136.708,135.973,144.793,133.033,137.443,185.218,174.928,163.168,153.613,139.648,154.348,180.808,117.598,175.663,158.758,168.313,162.433,145.528,165.373,146.998,147.733,410.86,175.663,153.613,132.298,199.182,155.083,132.298,131.563,138.178,152.143,152.878,120.538,138.913,216.822,164.638,147.733,108.779,142.588,155.818,184.483,156.553,167.578,203.592,190.363,148.468,158.758,158.023,137.443,144.793,149.938,137.443,142.588,139.648,158.758,127.153,144.793,158.023,150.673,170.518,143.323,156.553,152.143,170.518,132.298,144.058,163.168,147.733,161.698,137.443,127.153,150.673,155.083,134.503,170.518,138.913,153.613,154.348,169.048,175.663,152.143,139.648,152.878,160.963,160.228,147.733,193.303,131.563,116.864,156.553,149.938,149.938,159.493,174.928,193.303,144.793,183.013,179.338,151.408,159.493,135.238,146.263,167.578,148.468,153.613,167.578,116.864,133.768,152.878,193.303,222.702,124.213,157.288,139.648,132.298,128.623,165.373,144.058,141.118,220.497,122.008,146.998,132.298,151.408,166.108,142.588,125.683,153.613,164.638,147.733,135.973,138.913,171.253,141.118,130.828,141.118,208.002,153.613,197.712,157.288,140.383,248.427,241.812,135.973,146.998,188.893,130.093,165.373,163.168,120.538,177.133,175.663,141.118,122.743,159.493,185.218,138.913,163.168,213.147,195.507,180.808,158.758,170.518,166.843,136.708,166.843,163.168,175.663,149.938,127.888,152.878,171.253,175.663,155.818,153.613,159.493,192.568,179.338,155.083,159.493,126.418,144.058,167.578,169.783,166.843,204.327,166.108,128.623,131.563,152.143,131.563,186.688,162.433,108.044,138.178,148.468,180.073,170.518,218.292,170.518,137.443,146.998,155.083,122.008,148.468,149.203,130.093,0
141.546,55.4221,209.328,282.294,145.134,120.812,90.1108,139.552,88.9146,92.1044,243.219,43.4605,107.256,242.422,118.42,134.369,51.4349,182.614,58.2132,89.3134,169.456,121.211,128.388,197.367,96.0916,207.733,72.5671,91.307,91.307,90.9082,125.597,159.488,70.5735,54.226,138.356,38.6759,133.97,161.482,166.665,88.9146,372.006,143.938,139.153,76.1556,32.6951,99.6801,186.601,75.7569,99.2814,92.5031,115.23,66.5863,60.2068,90.1108,31.4989,92.5031,129.983,90.9082,57.4157,216.904,344.096,124.401,185.405,587.714,58.6119,87.3198,87.7185,204.544,53.8273,97.2878,175.836,109.648,71.7697,36.6823,147.128,267.143,138.755,91.307,127.192,128.388,184.209,122.008,217.303,95.6929,45.0554,106.458,131.976,146.33,128.388,218.499,117.623,168.26,54.6247,141.546,105.661,72.9658,135.565,103.269,229.264,68.5799,140.748,823.756,60.2068,107.655,118.021,141.546,74.162,143.539,117.224,89.7121,86.5223,122.008,216.904,139.951,113.237,60.2068,98.8827,62.2004,121.211,275.117,29.1066,157.096,99.2814,50.6375,86.1236,75.3582,234.448,131.578,102.87,66.1876,118.42,234.448,249.599,39.872,71.7697,90.9082,117.623,148.324,181.418,277.111,202.151,262.358,86.5223,112.838,298.642,120.414,91.307,75.7569,238.435,137.16,88.9146,310.603,62.5991,110.446,110.446,116.028,97.2878,99.2814,199.36,58.6119,110.844,198.563,70.5735,185.405,196.968,95.2942,87.3198,91.307,93.3006,158.691,133.571,118.42,502.388,181.418,152.311,103.667,75.7569,73.3645,177.032,95.2942,71.7697,103.269,136.362,172.247,196.17,76.1556,52.6311,73.7633,130.78,102.471,88.1172,35.8848,122.806,112.04,37.4797,70.9722,64.194,151.514,49.84,44.6567,109.249,60.2068,100.876,154.305,112.439,114.433,53.4285,92.1044,39.0746,291.465,124.401,159.887,105.661,105.262,78.1492,200.955,109.249,98.4839,142.343,91.307,52.2324,61.0042,211.721,238.834,121.211,157.893,104.465,157.096,123.205,348.482,159.887,72.1684,105.661,129.983,111.642,151.514,102.072,274.32,301.034,101.275,67.7825,122.806,61.8017,191.785,71.7697,114.831,150.318,142.343,69.3773,1
154.572,147.152,171.884,140.969,140.969,119.947,153.335,152.098,139.733,142.206,189.196,153.335,147.152,110.055,126.13,137.259,171.884,123.657,181.776,132.313,127.367,155.808,159.518,190.432,142.206,173.12,150.862,168.174,123.657,164.464,169.41,129.84,185.486,148.389,166.937,164.464,150.862,163.228,178.066,159.518,154.572,168.174,150.862,126.13,134.786,144.679,153.335,185.486,174.357,158.281,153.335,147.152,144.679,181.776,149.625,169.41,178.066,149.625,163.228,116.238,161.991,127.367,124.894,252.261,212.69,149.625,147.152,190.432,148.389,145.915,150.862,128.603,163.228,165.701,97.6892,140.969,242.368,174.357,121.184,108.818,144.679,134.786,197.852,184.249,175.593,184.249,168.174,145.915,181.776,173.12,143.442,116.238,166.937,159.518,131.077,143.442,164.464,166.937,149.625,170.647,126.13,133.55,123.657,159.518,161.991,175.593,126.13,153.335,147.152,142.206,128.603,139.733,133.55,145.915,168.174,152.098,166.937,205.271,165.701,150.862,164.464,152.098,179.303,105.109,185.486,171.884,117.474,128.603,165.701,127.367,136.023,155.808,152.098,137.259,164.464,160.754,199.088,154.572,169.41,149.625,131.077,153.335,136.023,195.378,186.722,145.915,145.915,190.432,138.496,131.077,115.001,178.066,236.185,161.991,142.206,163.228,118.711,118.711,153.335,123.657,119.947,239.895,158.281,150.862,173.12,155.808,169.41,145.915,153.335,170.647,152.098,170.647,113.765,159.518,179.303,150.862,132.313,166.937,153.335,175.593,197.852,150.862,122.421,239.895,220.11,158.281,165.701,148.389,153.335,159.518,187.959,147.152,175.593,163.228,159.518,127.367,132.313,218.873,150.862,168.174,194.142,189.196,222.583,164.464,194.142,191.669,160.754,154.572,150.862,195.378,190.432,134.786,179.303,139.733,163.228,186.722,155.808,142.206,178.066,195.378,139.733,157.045,147.152,128.603,191.669,158.281,197.852,210.217,132.313,127.367,132.313,150.862,116.238,186.722,148.389,123.657,154.572,147.152,199.088,175.593,206.508,174.357,160.754,148.389,168.174,127.367,155.808,143.442,136.023,0
146.286,75.944,161.225,272.652,114.539,121.386,133.836,184.258,126.366,95.8638,128.233,91.5063,115.161,179.278,227.21,145.663,123.253,138.816,69.7191,108.936,124.498,117.651,143.796,227.832,136.948,151.888,102.089,151.888,102.711,125.743,267.049,140.061,166.828,110.804,101.466,62.8717,150.643,194.84,112.049,107.691,398.395,176.165,106.446,60.3817,252.732,108.314,175.543,145.663,94.6188,163.093,117.651,131.968,105.824,108.314,63.4942,124.498,136.948,132.591,108.314,140.061,318.093,126.988,67.8516,1572.41,81.5465,136.948,80.924,183.635,145.663,107.691,120.141,134.458,92.1288,92.7513,70.3416,158.113,137.571,158.113,216.627,125.121,99.5987,107.069,291.326,155.001,158.735,128.856,199.197,125.121,136.948,156.245,103.334,95.2413,95.2413,138.193,124.498,116.406,123.253,141.306,113.916,89.6389,102.089,184.258,77.8115,117.029,129.478,161.848,129.478,121.386,114.539,139.438,122.631,104.579,155.001,179.9,123.253,98.9762,79.679,68.4741,150.643,161.225,102.089,158.113,117.029,127.611,179.9,209.78,110.181,112.049,82.7914,137.571,148.776,183.635,156.868,109.559,123.876,119.518,326.186,242.772,155.001,89.6389,103.334,136.326,95.8638,77.8115,169.318,133.213,99.5987,87.1489,328.053,181.768,130.723,130.101,132.591,138.816,117.651,103.956,85.9039,107.691,145.041,94.6188,128.856,210.402,145.663,138.816,128.233,139.438,66.6067,156.868,128.856,143.796,146.286,216.005,166.205,141.306,179.278,96.4863,135.081,84.6589,106.446,128.856,105.824,120.141,98.3537,176.788,258.334,71.5866,61.6267,133.213,117.029,101.466,256.467,255.222,130.101,140.061,144.418,82.1689,98.9762,229.077,77.189,115.161,107.691,99.5987,105.201,123.253,157.49,120.141,201.687,122.008,99.5987,180.523,107.069,168.073,171.808,142.551,100.844,145.041,174.298,164.96,158.735,98.9762,133.836,110.181,126.366,159.358,192.973,176.788,197.33,166.828,128.856,149.398,83.4139,118.273,139.438,168.695,97.7312,78.434,120.141,115.784,118.896,325.563,318.716,150.021,303.154,232.19,120.763,141.306,209.157,150.643,102.089,1
169.521,203.171,180.314,313.645,174.6,123.172,137.775,180.314,137.14,133.331,162.537,184.124,127.617,98.411,93.3317,135.236,198.727,126.982,166.346,137.775,147.934,117.458,155.553,166.346,141.585,231.742,106.03,143.49,106.03,153.013,121.903,95.2364,137.775,100.951,231.107,124.442,136.506,186.028,157.458,142.22,238.726,222.853,122.538,119.998,194.917,117.458,185.394,117.458,177.775,171.426,186.028,115.554,236.821,151.108,172.06,168.251,132.696,115.554,188.568,145.394,139.68,139.045,196.187,126.982,114.919,198.727,115.554,200.631,125.077,131.426,153.013,140.315,246.98,95.8713,90.7921,139.68,483.166,208.885,123.172,139.68,118.093,153.648,306.661,126.347,127.617,188.568,158.092,138.41,133.966,147.934,137.775,153.648,120.633,143.49,88.8873,109.204,102.855,103.49,212.695,135.871,175.87,238.726,107.935,119.363,354.914,122.538,112.379,144.124,186.028,144.759,172.695,139.045,165.711,134.601,125.077,116.823,111.109,156.188,95.8713,293.963,123.807,136.506,144.759,109.204,156.823,143.49,119.363,138.41,122.538,132.696,169.521,151.743,117.458,129.522,131.426,137.14,174.6,163.172,168.886,163.172,149.204,138.41,151.743,137.14,184.759,144.124,189.203,105.395,260.948,100.951,107.3,182.854,171.426,122.538,118.093,118.093,149.204,138.41,139.68,166.346,131.426,220.314,150.474,197.457,141.585,126.347,752.368,288.884,128.252,129.522,145.394,99.0459,116.188,147.299,194.917,135.871,140.95,157.458,158.092,96.5062,173.965,144.759,130.791,195.552,293.328,177.14,242.535,144.124,144.759,211.425,125.712,199.362,164.442,128.887,279.36,104.76,122.538,253.329,177.14,368.882,142.22,126.347,158.727,104.76,193.647,123.807,131.426,119.998,156.823,993.633,154.918,103.49,121.903,113.649,135.871,163.172,145.394,118.093,151.108,137.14,161.267,116.188,121.268,124.442,194.282,179.679,170.791,259.043,118.728,206.98,151.108,149.204,104.125,152.378,117.458,89.5222,144.124,125.712,137.14,121.268,304.757,146.664,97.1412,160.632,137.775,139.045,199.362,205.076,149.839,1
232.501,125.432,213.204,136.015,123.253,101.155,190.794,185.814,133.525,117.029,96.7975,66.2954,115.472,139.127,97.7312,102.089,111.737,101.155,68.1629,167.762,233.746,166.205,93.0626,283.545,154.378,278.876,147.842,207.29,112.671,181.768,101.466,73.1428,120.141,176.165,184.569,65.3617,248.997,228.455,261.758,107.691,71.2753,183.013,81.5465,66.2954,84.6589,145.041,116.717,103.022,87.1489,172.742,217.872,259.89,258.334,187.681,63.8054,108.625,153.133,173.987,103.956,244.017,139.127,61.0042,97.1088,82.4802,78.7452,140.683,82.7914,697.502,112.049,144.107,112.982,90.5726,108.936,70.0304,66.9179,101.155,311.557,500.172,89.0164,88.3939,135.081,226.898,147.531,121.386,149.398,183.635,342.059,131.657,135.703,198.264,146.908,159.358,97.7312,211.647,150.954,118.896,161.225,107.691,146.908,232.19,253.354,151.888,97.42,170.252,134.147,99.5987,161.848,169.007,102.711,162.159,100.532,122.631,141.928,127.922,107.691,121.386,251.798,72.8316,201.376,233.746,66.9179,89.3276,218.495,137.571,123.253,160.292,116.406,125.432,124.81,110.492,279.188,111.737,106.446,66.6067,120.763,162.782,288.214,73.7653,213.204,118.585,210.402,236.858,172.742,164.338,186.748,174.609,82.7914,259.268,210.402,81.5465,89.0164,161.848,119.83,203.866,103.645,155.934,116.095,211.336,115.161,144.107,186.125,238.414,159.047,101.466,186.436,287.28,236.547,227.832,91.1951,132.902,175.232,153.133,136.326,192.661,282.923,126.055,122.008,79.3677,94.3075,326.186,130.723,185.814,122.32,230.633,176.165,77.5003,74.699,101.777,275.764,57.8918,128.233,121.075,99.5987,200.442,202.621,110.492,165.894,158.113,371.005,81.2352,122.32,109.87,82.4802,125.432,175.854,122.631,109.87,104.579,512.933,265.493,108.625,121.075,108.936,93.0626,104.89,202.621,132.28,120.763,215.693,95.2413,84.3477,92.7513,128.233,127.611,203.866,158.113,182.39,119.83,141.306,199.197,115.472,149.709,108.002,244.951,98.665,167.139,183.324,96.4863,174.609,167.139,192.973,129.478,380.654,129.167,151.888,121.075,306.266,178.655,215.071,0
161.822,136.778,152.189,154.116,134.851,132.925,184.939,159.895,146.41,161.822,190.718,115.587,165.675,102.102,167.601,144.484,142.557,154.116,146.41,111.734,134.851,154.116,125.219,173.38,157.969,171.454,136.778,140.631,109.808,130.999,173.38,146.41,115.587,156.042,167.601,104.028,154.116,125.219,181.086,136.778,215.762,190.718,138.704,109.808,117.513,113.66,130.999,125.219,159.895,156.042,152.189,306.305,127.146,157.969,104.028,179.16,136.778,179.16,183.013,142.557,138.704,100.175,115.587,331.349,146.41,165.675,125.219,225.395,146.41,113.66,138.704,111.734,136.778,144.484,105.955,152.189,225.395,167.601,127.146,100.175,123.293,132.925,329.423,146.41,140.631,157.969,190.718,109.808,144.484,154.116,123.293,127.146,152.189,127.146,121.366,94.396,136.778,154.116,165.675,125.219,148.337,256.218,129.072,138.704,152.189,140.631,130.999,161.822,136.778,132.925,142.557,115.587,125.219,136.778,140.631,115.587,130.999,117.513,140.631,190.718,129.072,200.351,169.528,113.66,148.337,146.41,132.925,111.734,152.189,123.293,152.189,215.762,115.587,129.072,117.513,163.748,190.718,173.38,184.939,136.778,138.704,157.969,171.454,163.748,171.454,123.293,107.881,169.528,142.557,184.939,105.955,173.38,206.13,169.528,117.513,159.895,121.366,117.513,132.925,117.513,123.293,233.1,127.146,144.484,115.587,115.587,173.38,156.042,140.631,121.366,144.484,150.263,142.557,152.189,175.307,109.808,102.102,140.631,177.233,134.851,198.424,173.38,104.028,225.395,433.451,144.484,102.102,136.778,152.189,150.263,179.16,132.925,150.263,186.866,115.587,88.6167,142.557,173.38,125.219,102.102,177.233,171.454,140.631,132.925,144.484,152.189,129.072,132.925,113.66,198.424,157.969,157.969,161.822,261.997,146.41,171.454,119.44,152.189,132.925,165.675,134.851,136.778,113.66,154.116,198.424,159.895,194.571,163.748,150.263,117.513,115.587,144.484,134.851,150.263,132.925,127.146,123.293,156.042,196.498,123.293,179.16,167.601,202.277,144.484,123.293,109.808,140.631,161.822,109.808,0
200.693,147.653,313.941,235.575,148.13,103.213,104.647,128.539,173.456,153.864,120.416,312.507,83.1441,64.9862,77.4101,99.8685,90.3117,159.121,80.2771,127.105,292.438,96.5236,93.6566,257.556,199.737,200.693,122.805,171.544,130.928,97.0015,122.327,52.5624,112.292,164.377,404.253,85.5333,123.761,219.328,228.885,91.2674,205.471,155.776,75.0209,83.1441,66.8976,133.795,167.722,83.1441,226.974,84.5777,164.855,108.47,169.633,88.4004,39.1829,163.899,237.964,217.417,58.2965,161.988,138.096,116.593,140.485,86.0112,135.707,379.883,140.485,250.388,137.618,94.1344,111.815,109.425,117.071,45.8726,64.5084,141.918,534.703,159.599,218.373,105.603,124.238,136.662,154.342,87.4447,111.815,167.722,185.88,172.5,80.7549,178.712,180.146,151.475,82.1885,157.209,72.1538,136.662,145.741,64.0305,124.716,98.9128,131.406,372.715,173.934,119.46,208.338,72.6317,120.893,165.81,219.328,105.125,166.288,180.146,158.165,80.7549,177.279,107.992,79.7993,1340.82,93.1788,365.07,399.952,156.254,175.845,121.371,101.302,129.972,84.0998,113.726,119.46,109.903,187.791,137.618,90.7896,122.805,142.874,144.785,147.175,90.7896,245.132,88.8782,113.248,92.7009,115.159,64.5084,243.698,157.209,1010.15,176.801,227.452,71.1981,105.125,223.151,117.071,121.849,87.9225,141.918,152.431,131.884,169.155,117.549,121.371,162.466,79.3214,113.248,156.254,132.839,1028.31,161.51,118.504,108.947,136.184,136.184,125.672,144.785,160.554,159.599,130.45,70.7203,74.0652,128.539,91.7452,181.579,119.46,191.614,887.349,215.028,192.092,90.3117,192.092,66.8976,174.889,216.461,119.46,156.731,145.263,146.219,213.117,205.949,170.589,190.18,121.849,326.365,396.607,213.117,174.412,177.279,93.6566,90.7896,140.963,228.885,161.988,85.0555,119.938,83.1441,84.0998,192.092,119.46,106.08,194.003,209.294,118.026,84.0998,140.963,88.8782,203.082,141.441,161.988,233.664,193.047,197.348,145.741,189.225,106.08,117.549,107.036,87.4447,115.637,108.947,118.982,80.2771,255.166,157.209,249.432,93.6566,138.574,154.342,195.436,115.637,148.608,0
180.453,140.779,290.517,193.251,133.1,120.302,165.095,185.572,122.862,134.38,162.536,289.237,134.38,104.944,126.701,93.426,149.738,99.8251,156.137,133.1,194.531,203.49,134.38,307.154,125.421,197.091,163.816,134.38,157.416,130.54,126.701,144.618,120.302,134.38,156.137,131.82,131.82,202.21,171.494,138.219,117.742,198.37,129.261,136.94,124.141,194.531,185.572,142.059,162.536,158.696,156.137,147.178,165.095,194.531,90.8664,136.94,191.971,195.811,153.577,127.981,117.742,106.224,111.343,175.334,145.898,264.92,122.862,254.682,122.862,107.504,126.701,89.5866,135.66,135.66,88.3068,171.494,286.677,175.334,221.407,93.426,154.857,120.302,151.017,117.742,153.577,190.692,165.095,127.981,116.463,148.458,151.017,104.944,113.903,227.806,117.742,127.981,175.334,142.059,135.66,172.774,186.852,161.256,139.499,247.003,121.582,148.458,151.017,139.499,162.536,159.976,194.531,167.655,151.017,139.499,147.178,129.261,134.38,104.944,166.375,134.38,106.224,115.183,145.898,131.82,171.494,167.655,122.862,115.183,162.536,130.54,140.779,133.1,125.421,138.219,134.38,120.302,152.297,162.536,176.614,142.059,176.614,134.38,125.421,130.54,335.31,156.137,151.017,145.898,162.536,102.385,126.701,190.692,202.21,131.82,149.738,131.82,129.261,195.811,157.416,122.862,124.141,199.65,121.582,142.059,172.774,145.898,144.618,161.256,138.219,115.183,163.816,120.302,158.696,156.137,197.091,131.82,110.064,117.742,177.893,170.215,177.893,176.614,153.577,190.692,189.412,135.66,130.54,136.94,170.215,166.375,133.1,133.1,153.577,220.127,120.302,103.665,145.898,191.971,223.967,131.82,158.696,191.971,774.284,174.054,185.572,144.618,133.1,120.302,126.701,163.816,116.463,126.701,129.261,116.463,158.696,145.898,134.38,147.178,154.857,193.251,122.862,136.94,152.297,126.701,147.178,140.779,211.168,240.604,158.696,116.463,121.582,144.618,116.463,199.65,153.577,121.582,206.049,127.981,142.059,135.66,188.132,152.297,159.976,119.022,139.499,124.141,176.614,157.416,113.903,0
231.865,148.743,261.03,314.986,256.291,140.358,106.454,176.815,98.0685,134.161,119.578,141.452,76.9236,65.6221,104.631,220.199,95.5166,180.825,77.6528,130.515,164.42,123.953,141.087,247.176,103.537,250.093,129.786,131.973,125.411,91.5063,171.711,71.0906,85.6733,88.5898,65.2575,225.667,133.067,176.45,190.304,88.5898,329.204,213.636,188.846,134.89,60.8827,117.026,244.624,119.943,69.9969,143.639,172.076,89.6835,119.943,91.8709,51.7685,118.12,139.265,109.006,76.1945,140.723,285.456,183.013,179.732,94.7874,61.9764,255.197,94.7874,244.624,107.912,170.617,117.391,143.639,95.8811,68.5386,142.181,288.008,556.694,156.399,199.418,145.098,175.357,104.995,407.951,82.3922,115.932,180.461,199.054,144.004,88.2252,209.991,124.317,117.391,145.098,148.379,64.1638,129.421,148.014,142.546,144.733,75.1008,116.661,271.967,231.5,116.297,107.912,87.8607,126.505,109.735,174.628,106.089,168.065,115.203,120.307,129.057,118.849,129.057,82.0276,55.7788,78.7465,236.239,51.0394,133.432,103.537,102.079,169.524,168.795,115.932,103.902,96.2457,136.348,119.943,242.073,152.754,56.8725,96.6103,99.5268,134.161,78.0173,177.909,130.88,113.745,139.994,79.4756,104.631,240.614,118.849,87.1315,89.6835,138.171,159.68,91.5063,261.395,155.306,153.483,123.224,100.985,109.735,135.619,158.587,112.651,128.692,238.791,83.4859,190.304,142.546,117.755,248.635,287.279,84.9441,101.714,171.711,122.495,143.639,123.588,195.773,108.276,111.922,113.38,106.818,136.713,108.276,134.161,93.3292,209.626,174.992,204.887,59.0599,94.4229,134.89,263.582,99.1622,134.161,138.9,162.961,174.992,77.2882,105.724,270.873,76.1945,58.6953,134.525,84.215,120.672,170.982,205.98,119.213,115.568,114.109,80.2048,181.554,75.1008,87.4961,114.474,76.1945,86.767,159.316,94.0583,197.231,144.733,146.556,91.8709,82.7567,136.348,62.7055,129.421,180.096,161.868,304.049,157.128,230.042,128.328,103.172,132.338,119.578,135.619,78.3819,124.682,134.89,111.193,98.4331,200.512,157.128,87.1315,98.4331,98.0685,136.713,172.076,122.859,66.3512,1
